place_fips,percent_under_30,percent_drive_alone,total_population,pop_density,walk_score,polygon_area,nces_code,name,city,state_code,place_id,is_suburb,district_nces_code,district_name,redfin_metro,metropolitan_division,metropolitan_statistical_area,school_quality,great_schools_rating,number_of_students,median_sale_price,median_sale_price_per_sqft,total_sales
3419390,0.4874097354734912,0.5811899768186334,64578.0,0.006212951968859596,76.4969,10394092.9084397,340423002046,G Washington Carver Inst,East Orange,NJ,5001,suburb,3404230,East Orange School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,2,375,120000,67.6923076923077,46
3419510,0.5641998734977862,0.73064951234696,9076.0,8.415263670961545e-4,NA,10785164.1432442,340429000474,McKenzie School,East Rutherford,NJ,5036,suburb,3404290,East Rutherford School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,455,320000,223.21428571428572,160
3420020,0.21671509143736115,0.44525193798449614,11935.0,0.0019057155268193213,NA,6262739.54954849,340444000362,Eleanor van Gelder Elementary School,Edgewater,NJ,5164,suburb,3404440,Edgewater School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,250,558000,373.9406779661017,641
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459005520,"Number 20, John Marshall Elementary School",Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,1,421,240000,NA,5
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459005508,"Number 14, Abraham Lincoln Elementary School",Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,783,220000,NA,2
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459005962,No 3 Lacorte Peterstown,Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,687,230000,100.0,10
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459005526,"Number 23, N.M. Butler Elementary School",Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,3,715,185000,103.81593714927048,3
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459005504,"Number 12, Elmora Elementary School",Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,3,670,193000,NA,2
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459005498,"Number 6, Marquis Delafayette Elementary School",Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,2,884,215000,NA,3
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459002997,No 27 Dr Antonio Pantoja,Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,2,979,209000,NA,3
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459000806,No 29 Dr A Einstein Academy,Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,793,NA,NA,NA
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459005510,"Number 15, Christopher Columbus Elementary School",Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,1,682,200000,NA,6
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459005506,"Number 13, Benjamin Franklin Elementary School",Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,1,455,207000,NA,3
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459005518,"Number 19, Woodrow Wilson Elementary School",Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,715,113000,NA,1
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459005516,"Number 18, Robert Morris Elementary School",Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,2,539,234900,NA,1
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459005522,"Number 21, Victor Mravlag Elementary School",Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,598,196000,NA,3
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459005492,"Number 1, George Washington Elementary School",Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,1,1365,125000,89.28571428571429,5
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459005494,"Number 2, Winfield Scott Elementary School",Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,1,682,204225,NA,5
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459005524,No 22 William F Halloran,Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",average_school,6,945,NA,NA,NA
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459000207,"Number 25, Charles J. Hudson Elementary School",Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,2,612,90000,NA,2
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459005482,No 4 John Battin Elementary School,Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,791,155000,NA,5
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459002983,No. 28 Duarte-Marti School,Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,3,917,137000,NA,2
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459000013,Terence C. Reilly School #7,Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,998,NA,NA,NA
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459003197,Rep Academy School No.8,Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,3,383,NA,NA,NA
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459005512,"Number 16, Madison-Monroe Elementary School",Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,2,786,180000,NA,1
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459000071,No 5 Mabel Holmes Middle School,Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,2,970,295000,NA,2
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459000245,No 26 Edreira Academy,Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,3,502,NA,NA,NA
3421000,0.6048492316613511,0.5470542961097117,127759.0,0.0035552914106027436,80.082,35934888.380455,340459000825,No 30 Ronald Reagan,Elizabeth,NJ,5417,suburb,3404590,Elizabeth Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,3,791,NA,NA,NA
3421300,0.6496517412935323,0.7814116957922483,19959.0,0.0027999229490533865,56.8487,7128410.44670456,340466000372,Gantner Avenue Elementary School,Elmwood Park,NJ,5497,suburb,3404660,Elmwood Park Board of Education School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,6,368,NA,NA,NA
3421300,0.6496517412935323,0.7814116957922483,19959.0,0.0027999229490533865,56.8487,7128410.44670456,340466000376,Sixteenth Avenue Elementary School,Elmwood Park,NJ,5497,suburb,3404660,Elmwood Park Board of Education School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,477,NA,NA,NA
3421300,0.6496517412935323,0.7814116957922483,19959.0,0.0027999229490533865,56.8487,7128410.44670456,340466000374,Gilbert Avenue Elementary School,Elmwood Park,NJ,5497,suburb,3404660,Elmwood Park Board of Education School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,421,NA,NA,NA
3421450,0.48789961159247086,0.7428092711533091,7616.0,8.970732016325787e-4,NA,8489831.13768161,340471000382,Patrick M. Villano Elementary School,Emerson,NJ,5543,suburb,3404710,Emerson School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,333,450000,123.07692307692308,228
3421480,0.45654761904761904,0.6032397255429016,27992.0,0.002137398835019528,62.1018,13096292.344402,340474000390,Dr McCloud Elementary School,Englewood,NJ,5544,suburb,3404740,Englewood Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,2,569,337000,253.86847195357834,675
3421510,0.5180598555211559,0.7084762371386575,5369.0,6.234351651460794e-4,NA,8611962.07747115,340477000406,Englewood Cliffs Upper School,Englewood Cliffs,NJ,5552,suburb,3404770,Englewood Cliffs Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,10,314,1162000,NA,185
3421840,0.4566160520607375,0.7865055387713998,2153.0,5.869480535256314e-4,NA,3668126.99534062,340483002082,Essex Fells Elementary School,Essex Fells,NJ,5632,suburb,3404830,Essex Fells School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",top_school,10,205,755000,219.36864633493846,62
3422440,0.4701086956521739,0.7043979812545061,6075.0,0.0011118394454410847,NA,5463918.39659003,340495003778,Knollwood Elementary School,Fair Haven,NJ,5775,suburb,3404950,Fair Haven School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,608,625000,322.98739088263824,291
3422470,0.5558645408478556,0.6983461311281748,33164.0,0.0024004696789277093,57.902,13815629.6207892,340498000426,Warren Point Elementary School,Fair Lawn,NJ,5779,suburb,3404980,Fair Lawn Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,10,387,345000,44.21052631578947,197
3422470,0.5558645408478556,0.6983461311281748,33164.0,0.0024004696789277093,57.902,13815629.6207892,340498000418,John A. Forrest Elementary School,Fair Lawn,NJ,5779,suburb,3404980,Fair Lawn Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,296,355000,NA,139
3422470,0.5558645408478556,0.6983461311281748,33164.0,0.0024004696789277093,57.902,13815629.6207892,340498000422,Radburn Elementary School,Fair Lawn,NJ,5779,suburb,3404980,Fair Lawn Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,423,420000,219.95708154506437,199
3422470,0.5558645408478556,0.6983461311281748,33164.0,0.0024004696789277093,57.902,13815629.6207892,340498000430,Westmoreland Elementary School,Fair Lawn,NJ,5779,suburb,3404980,Fair Lawn Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,358,340000,210.1851851851852,129
3422470,0.5558645408478556,0.6983461311281748,33164.0,0.0024004696789277093,57.902,13815629.6207892,340498000416,Henry B. Milnes Elementary School,Fair Lawn,NJ,5779,suburb,3404980,Fair Lawn Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,10,400,420000,231.4001171646163,215
3422560,0.3778529163144548,0.5016835016835017,14233.0,0.004048489238671202,NA,3515632.41518497,340507000436,Lincoln Elementary School,Fairview,NJ,5804,suburb,3405070,Fairview Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,3,592,350000,184.0909090909091,193
3422560,0.3778529163144548,0.5016835016835017,14233.0,0.006522654362875221,NA,2182087.1087405,340507000436,Lincoln Elementary School,Fairview,NJ,5804,suburb,3405070,Fairview Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,3,592,350000,184.0909090909091,193
3422950,0.6699576868829337,0.8838174273858921,1434.0,0.0010606233619719926,NA,1352035.08749213,340513003782,Farmingdale Elementary School,Farmingdale,NJ,5909,suburb,3405130,Farmingdale Board of Education School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,148,250000,157.77777777777777,32
3422950,0.6699576868829337,0.8838174273858921,1434.0,0.0010606233619719926,NA,1352035.08749213,340756003864,Edith M. Griebling Elementary School,Farmingdale,NJ,5909,suburb,3407560,Howell Township Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,539,220000,143.44915524386357,434
3422950,0.6699576868829337,0.8838174273858921,1434.0,0.0010606233619719926,NA,1352035.08749213,340756003862,Ardena Elementary School,Farmingdale,NJ,5909,suburb,3407560,Howell Township Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,435,319000,168.4901531728665,473
3423700,0.7227626459143969,0.7155715571557155,4676.0,0.0016761178543501375,NA,2789779.95960372,340519002984,Barley Sheaf Elementary School,Flemington,NJ,6109,suburb,3405190,Flemington-Raritan Regional School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,375,295000,173.2394366197183,9
3423700,0.7227626459143969,0.7155715571557155,4676.0,0.0016761178543501375,NA,2789779.95960372,340519002988,Robert Hunter Elementary School,Flemington,NJ,6109,suburb,3405190,Flemington-Raritan Regional School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,393,350000,173.68421052631578,20
3423700,0.7227626459143969,0.7155715571557155,4676.0,0.0016761178543501375,NA,2789779.95960372,340519006086,F A Desmares Elementary School,Flemington,NJ,6109,suburb,3405190,Flemington-Raritan Regional School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,455,405000,180.88235294117646,11
3423700,0.7227626459143969,0.7155715571557155,4676.0,0.0016761178543501375,NA,2789779.95960372,340519002986,Reading-Fleming Intermediate School,Flemington,NJ,6109,suburb,3405190,Flemington-Raritan Regional School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,792,401500,176.5536723163842,54
3423910,0.601207906295754,0.6985973315087239,11802.0,4.8198812082562195e-4,NA,24486080.6523276,340525004236,Brooklake Elementary School,Florham Park,NJ,6151,suburb,3405250,Florham Park Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,320,430000,NA,7
3424030,0.5513763968383756,0.7988397193739881,15085.0,0.0021042577343431857,NA,7168798.64752336,341812003706,Lafayette Estates Elementary School,Fords,NJ,22644,suburb,3418120,Woodbridge Township School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,6,554,285000,141.02564102564102,79
3424030,0.5513763968383756,0.7988397193739881,15085.0,0.0021042577343431857,NA,7168798.64752336,341812003692,Ford Avenue Elementary School,Woodbridge Township,NJ,22644,suburb,3418120,Woodbridge Township School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,6,225,245000,183.08406395048993,186
3424180,0.4430379746835443,0.8645083932853717,5194.0,1.6749970450873481e-4,NA,31009009.9277109,340810004628,Forked River Elementary School,Lacey Township,NJ,22650,suburb,3408100,Lacey Township School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,538,NA,NA,NA
3424420,0.4286607087057059,0.5532953620829943,36251.0,0.004850085653303539,82.1367,7474300.98998527,340531000448,Number 3 Elementary School,Fort Lee,NJ,6283,suburb,3405310,Fort Lee Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,10,535,NA,NA,NA
3424420,0.4286607087057059,0.5532953620829943,36251.0,0.004850085653303539,82.1367,7474300.98998527,340531000446,Number 2 Elementary School,Fort Lee,NJ,6283,suburb,3405310,Fort Lee Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,459,NA,NA,NA
3424420,0.4286607087057059,0.5532953620829943,36251.0,0.004850085653303539,82.1367,7474300.98998527,340531000450,Number 4 Elementary School,Fort Lee,NJ,6283,suburb,3405310,Fort Lee Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,10,540,NA,NA,NA
3424420,0.4286607087057059,0.5532953620829943,36251.0,0.004850085653303539,82.1367,7474300.98998527,340531000444,Number 1 Elementary School,Fort Lee,NJ,6283,suburb,3405310,Fort Lee Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,10,696,NA,NA,NA
3424930,0.3870829769033362,0.8680351906158358,4944.0,4.310602477393166e-4,NA,11469394.4197561,340678005356,Hardyston Elementary School,Franklin,NJ,6420,suburb,3406780,Hardyston Township School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,418,249900,122.91666666666667,30
3424930,0.3870829769033362,0.8680351906158358,4944.0,4.310602477393166e-4,NA,11469394.4197561,340540005342,Franklin Elementary School,Franklin,NJ,6420,suburb,3405400,Franklin Borough School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,3,456,132000,114.54545454545455,11
3424965,0.5967548076923077,0.7817551963048499,4275.0,2.4192997647429516e-4,NA,17670402.2473801,340549005198,Elizabeth Avenue Elementary School,Franklin Township,NJ,32629,suburb,3405490,Franklin Township Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",poor_school,3,653,NA,NA,NA
3424990,0.5298013245033113,0.7859132510943095,10799.0,4.1657554428889816e-4,NA,25923269.2558419,340537000460,High Mountain Road Elementary School,Franklin Lakes,NJ,6433,suburb,3405370,Franklin Lakes Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,10,246,965000,NA,94
3424990,0.5298013245033113,0.7859132510943095,10799.0,4.1657554428889816e-4,NA,25923269.2558419,340537000462,Woodside Avenue Elementary School,Franklin Lakes,NJ,6433,suburb,3405370,Franklin Lakes Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,285,785000,292.39766081871346,114
3424990,0.5298013245033113,0.7859132510943095,10799.0,4.1657554428889816e-4,NA,25923269.2558419,340537000532,Colonial Road School,Franklin Lakes,NJ,6433,suburb,3405370,Franklin Lakes Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,10,276,1090000,NA,118
3425020,0.3997976988241244,0.7399245099232924,15238.0,0.0021692656816299713,NA,7024496.87423731,340549005200,Franklin Park Elementary School,Franklin Township,NJ,32634,suburb,3405490,Franklin Township Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,940,NA,NA,NA
3425200,0.6718464351005484,0.571351253833664,11978.0,0.002373779996610749,NA,5045960.45846794,340564003812,C. Richard Applegate Elementary School,Freehold,NJ,6496,suburb,3405640,Freehold Township School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,491,395000,180.6204844878878,144
3425200,0.6718464351005484,0.571351253833664,11978.0,0.002373779996610749,NA,5045960.45846794,340564003822,West Freehold Elementary School,Freehold,NJ,6496,suburb,3405640,Freehold Township School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,6,524,255000,173.90625,388
3425200,0.6718464351005484,0.571351253833664,11978.0,0.002373779996610749,NA,5045960.45846794,340564003818,Marshall W. Errickson Elementary School,Freehold,NJ,6496,suburb,3405640,Freehold Township School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,467,300000,172.48643957474508,323
3425200,0.6718464351005484,0.571351253833664,11978.0,0.002373779996610749,NA,5045960.45846794,340756000721,Adelphia School,Freehold,NJ,6496,suburb,3407560,Howell Township Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,332,319000,168.4901531728665,473
3425200,0.6718464351005484,0.571351253833664,11978.0,0.002373779996610749,NA,5045960.45846794,340564003820,Laura Donovan Elementary School,Freehold,NJ,6496,suburb,3405640,Freehold Township School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,485,345000,167.76315789473685,197
3425200,0.6718464351005484,0.571351253833664,11978.0,0.002373779996610749,NA,5045960.45846794,340564003810,Joseph J Catena School,Freehold,NJ,6496,suburb,3405640,Freehold Township School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,524,350000,177.5,229
3425200,0.6718464351005484,0.571351253833664,11978.0,0.002373779996610749,NA,5045960.45846794,340558003788,Freehold Learning Center Elementary School,Freehold,NJ,6496,suburb,3405580,Freehold Borough Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,557,205000,149.06832298136646,307
3425770,0.6226955563716489,0.7462404649473302,31265.0,0.005376814479662353,76.0523,5814781.24608148,340576000480,Woodrow Wilson School No 5,Garfield,NJ,6627,suburb,3405760,Garfield Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,318,NA,NA,NA
3425770,0.6226955563716489,0.7462404649473302,31265.0,0.005376814479662353,76.0523,5814781.24608148,340576000472,Lincoln School No 6,Garfield,NJ,6627,suburb,3405760,Garfield Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,412,NA,NA,NA
3425770,0.6226955563716489,0.7462404649473302,31265.0,0.005376814479662353,76.0523,5814781.24608148,340576000478,Washington Irving School No 4,Garfield,NJ,6627,suburb,3405760,Garfield Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,270,NA,NA,NA
3425770,0.6226955563716489,0.7462404649473302,31265.0,0.005376814479662353,76.0523,5814781.24608148,340576000476,Roosevelt School No 7,Garfield,NJ,6627,suburb,3405760,Garfield Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,345,NA,NA,NA
3425770,0.6226955563716489,0.7462404649473302,31265.0,0.005376814479662353,76.0523,5814781.24608148,340576000387,Madison School No 10,Garfield,NJ,6627,suburb,3405760,Garfield Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,350,NA,NA,NA
3425770,0.6226955563716489,0.7462404649473302,31265.0,0.005376814479662353,76.0523,5814781.24608148,340576000468,Columbus School No 8,Garfield,NJ,6627,suburb,3405760,Garfield Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,3,439,NA,NA,NA
3425800,0.5299429657794676,0.7727069351230426,4306.0,0.0025061869740664517,NA,1718147.94528807,340579005532,Lincoln/franklin Elementary School,Garwood,NJ,6634,suburb,3405790,Garwood Boro School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,383,434000,197.27272727272728,8
3426610,0.35955404149891607,0.5286642191471336,7607.0,0.002286456485850888,NA,3326982.18709774,340594002098,Ridgewood Avenue School,Glen Ridge,NJ,6809,suburb,3405940,Glen Ridge Public School District,"Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",top_school,10,599,NA,NA,NA
3426640,0.48864482501861506,0.6958590308370044,11859.0,0.0016222950369981458,NA,7310014.34975946,340597000490,Clara E. Coleman Elementary School,Glen Rock,NJ,6818,suburb,3405970,Glen Rock Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,288,NA,NA,NA
3426640,0.48864482501861506,0.6958590308370044,11859.0,0.0016222950369981458,NA,7310014.34975946,340597000488,Central Elementary School,Glen Rock,NJ,6818,suburb,3405970,Glen Rock Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,6,314,NA,NA,NA
3426640,0.48864482501861506,0.6958590308370044,11859.0,0.0016222950369981458,NA,7310014.34975946,340597000486,Richard E. Byrd Elementary School,Glen Rock,NJ,6818,suburb,3405970,Glen Rock Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,243,NA,NA,NA
